TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Wfdc17	chr11	83594567	83595067	False	False
Wfdc18	chr11	83599591	83600091	False	False
Wfdc21	chr11	83637516	83638016	False	False
Heatr6	chr11	83644272	83644772	False	True
Hnf1b	chr11	83741431	83741931	False	False
Ddx52	chr11	83832638	83833138	False	True
Synrg	chr11	83855004	83855504	True	True
Dusp14	chr11	83959377	83959877	False	False
Tada2a	chr11	84020176	84020676	False	False
Gm11437	chr11	84058052	84058552	False	True
Acaca	chr11	84063698	84064198	True	False
Aatf	chr11	84404098	84404598	True	True
Lhx1	chr11	84413287	84413787	False	False
Mrm1	chr11	84710091	84710591	False	True
Dhrs11	chr11	84719540	84720040	False	True
Ggnbp2	chr11	84761393	84761893	False	False
Myo19	chr11	84770724	84771224	False	True
Pigw	chr11	84770771	84771271	True	False
Znhit3	chr11	84806942	84807442	True	True
Car4	chr11	84848364	84848864	False	False
Usp32	chr11	84879259	84879759	False	True
Chct1	chr11	85060980	85061480	False	False
Appbp2	chr11	85125706	85126206	False	False
Ppm1d	chr11	85201820	85202320	False	False
Bcas3	chr11	85243743	85244243	False	False
Tbx2	chr11	85723127	85723627	False	False
Tbx4	chr11	85776998	85777498	False	False
Brip1	chr11	86091769	86092269	False	False
Ints2	chr11	86148126	86148626	False	True
Med13	chr11	86248178	86248678	False	False
Rnft1	chr11	86375233	86375733	False	True
Rps6kb1	chr11	86435381	86435881	False	True
Tubd1	chr11	86445771	86446271	False	True
Vmp1	chr11	86574412	86574912	False	True
Ptrh2	chr11	86574561	86575061	True	True
Cltc	chr11	86648141	86648641	False	True
Dhx40	chr11	86698322	86698822	True	True
Ypel2	chr11	86884283	86884783	False	False
Gdpd1	chr11	86964638	86965138	False	False
Smg8	chr11	86975958	86976458	True	True
Prr11	chr11	86999284	86999784	False	False
Ska2	chr11	86999810	87000310	False	False
Trim37	chr11	87017653	87018153	False	False
Ppm1e	chr11	87249599	87250099	False	False
Rad51c	chr11	87295530	87296030	True	True
Tex14	chr11	87318167	87318667	False	True
Septin4	chr11	87469504	87470004	False	False
Mtmr4	chr11	87482738	87483238	False	False
Hsf5	chr11	87507740	87508240	False	False
Rnf43	chr11	87554850	87555350	False	True
Supt4a	chr11	87628128	87628628	True	True
Tspoap1	chr11	87651117	87651617	False	True
Mpo	chr11	87684157	87684657	False	False
Lpo	chr11	87716689	87717189	False	False
Mks1	chr11	87743791	87744291	False	True
Epx	chr11	87766112	87766612	False	False
Or4d2b	chr11	87782844	87783344	False	False
Or4d2	chr11	87787963	87788463	False	False
Or4d1	chr11	87811543	87812043	False	False
Dynll2	chr11	87878109	87878609	False	False
Srsf1	chr11	87937949	87938449	True	True
Vezf1	chr11	87958855	87959355	True	True
Cuedc1	chr11	87989722	87990222	False	False
Mrps23	chr11	88095000	88095500	True	True
Ccdc182	chr11	88184634	88185134	False	False
Msi2	chr11	88608758	88609258	False	False
Akap1	chr11	88755162	88755662	False	True
Scpep1	chr11	88846041	88846541	False	False
Elobl	chr11	88857507	88858007	False	False
Coil	chr11	88860828	88861328	False	True
Trim25	chr11	88889952	88890452	False	True
Dgke	chr11	88957426	88957926	False	False
Gm525	chr11	88964417	88964917	False	False
Nog	chr11	89192908	89193408	False	False
Ankfn1	chr11	89731842	89732342	False	False
Pctp	chr11	89893470	89893970	True	True
Tmem100	chr11	89920924	89921424	False	False
Smim36	chr11	90078259	90078759	False	False
Mmd	chr11	90140052	90140552	False	False
Hlf	chr11	90281471	90281971	False	False
Stxbp4	chr11	90528660	90529160	False	False
Cox11	chr11	90528749	90529249	True	True
Tom1l1	chr11	90578155	90578655	False	False
Kif2b	chr11	91468134	91468634	False	False
Car10	chr11	92988980	92989480	False	False
Utp18	chr11	93776342	93776842	False	False
Mbtd1	chr11	93776428	93776928	False	False
Nme2	chr11	93846835	93847335	True	True
Nme1nme2	chr11	93858869	93859369	False	False
Nme1	chr11	93859097	93859597	True	True
Spag9	chr11	93886679	93887179	False	True
Tob1	chr11	94102030	94102530	False	True
Wfikkn2	chr11	94133283	94133783	False	False
Ankrd40cl	chr11	94172449	94172949	False	False
Luc7l3	chr11	94212534	94213034	False	True
Ankrd40	chr11	94218577	94219077	False	True
Abcc3	chr11	94283552	94284052	False	False
Cacna1g	chr11	94364676	94365176	False	False
Spata20	chr11	94375924	94376424	False	False
Epn3	chr11	94390550	94391050	False	False
Mycbpap	chr11	94412318	94412818	False	False
Rsad1	chr11	94439831	94440331	True	True
Chad	chr11	94455623	94456123	False	False
Acsf2	chr11	94492447	94492947	False	False
Lrrc59	chr11	94520343	94520843	True	True
Mrpl27	chr11	94544343	94544843	True	True
Eme1	chr11	94544540	94545040	False	True
Xylt2	chr11	94568091	94568591	True	False
Cdc34b	chr11	94632358	94632858	False	False
Tmem92	chr11	94673279	94673779	False	False
Col1a1	chr11	94826800	94827300	False	False
H1f9	chr11	94858169	94858669	False	False
Sgca	chr11	94866903	94867403	False	False
Ppp1r9b	chr11	94881611	94882111	False	True
Samd14	chr11	94900455	94900955	False	False
Pdk2	chr11	94931930	94932430	False	False
Itga3	chr11	94967377	94967877	False	False
Dlx3	chr11	95010695	95011195	False	False
Dlx4	chr11	95036839	95037339	False	False
Tac4	chr11	95152105	95152605	False	False
Kat7	chr11	95200822	95201322	True	True
Fam117a	chr11	95227594	95228094	False	False
Slc35b1	chr11	95275268	95275768	True	True
Spop	chr11	95304656	95305156	True	False
Nxph3	chr11	95405146	95405646	False	False
Ngfr	chr11	95478311	95478811	False	False
Phb1	chr11	95557533	95558033	False	True
Zfp652	chr11	95603587	95604087	False	False
Phospho1	chr11	95715076	95715576	False	False
Gngt2	chr11	95727792	95728292	False	False
Abi3	chr11	95732985	95733485	False	False
B4galnt2	chr11	95805467	95805967	False	False
Igf2bp1	chr11	95896516	95897016	False	True
Gip	chr11	95915121	95915621	False	False
Snf8	chr11	95925461	95925961	True	True
Ube2z	chr11	95955964	95956464	True	True
Atp5mc1	chr11	95966246	95966746	False	False
Calcoco2	chr11	96002540	96003040	False	False
Ttll6	chr11	96024362	96024862	False	False
Hoxb13	chr11	96084892	96085392	False	False
Hoxb9	chr11	96162033	96162533	False	False
Hoxb8	chr11	96172481	96172981	False	False
Hoxb7	chr11	96177199	96177699	False	False
Hoxb6	chr11	96183052	96183552	False	False
Hoxb5	chr11	96193912	96194412	False	False
Hoxb4	chr11	96208843	96209343	False	False
Hoxb3	chr11	96213902	96214402	False	False
Hoxb2	chr11	96241101	96241601	False	False
Hoxb1	chr11	96256328	96256828	False	False
Skap1	chr11	96355169	96355669	False	False
Snx11	chr11	96668107	96668607	False	True
Cbx1	chr11	96679735	96680235	True	True
Nfe2l1	chr11	96720531	96721031	False	False
Copz2	chr11	96740452	96740952	False	False
Cdk5rap3	chr11	96807072	96807572	False	False
Prr15l	chr11	96819900	96820400	False	False
Pnpo	chr11	96834562	96835062	True	True
Sp2	chr11	96873535	96874035	False	False
Sp6	chr11	96903970	96904470	False	False
Scrn2	chr11	96920514	96921014	False	False
Lrrc46	chr11	96931983	96932483	False	True
Mrpl10	chr11	96932136	96932636	True	True
Osbpl7	chr11	96941204	96941704	False	False
Tbx21	chr11	97005907	97006407	False	False
Tbkbp1	chr11	97041612	97042112	False	False
Kpnb1	chr11	97078457	97078957	False	False
Npepps	chr11	97133359	97133859	False	False
Mrpl45	chr11	97206292	97206792	False	True
Gpr179	chr11	97242592	97243092	False	False
Socs7	chr11	97253011	97253511	False	True
Arhgap23	chr11	97306109	97306609	False	False
Srcin1	chr11	97465802	97466302	False	False
Epop	chr11	97520278	97520778	False	False
Mllt6	chr11	97553990	97554490	False	False
Cisd3	chr11	97576402	97576902	True	True
Pcgf2	chr11	97591073	97591573	False	False
Psmb3	chr11	97593975	97594475	True	True
Pip4k2b	chr11	97635280	97635780	False	True
Cwc25	chr11	97657132	97657632	False	True
Spmap1	chr11	97666494	97666994	False	False
Rpl23	chr11	97673013	97673513	True	True
Lasp1	chr11	97690910	97691410	True	True
B230217C12Rik	chr11	97731876	97732376	False	False
Fbxo47	chr11	97774730	97775230	False	False
Plxdc1	chr11	97877020	97877520	False	False
Arl5c	chr11	97886757	97887257	False	False
Cacnb1	chr11	97913210	97913710	False	False
Rpl19	chr11	97917286	97917786	True	True
Stac2	chr11	97944038	97944538	False	False
Fbxl20	chr11	98040188	98040688	False	False
Med1	chr11	98083869	98084369	False	True
Cdk12	chr11	98093635	98094135	True	True
Neurod2	chr11	98220224	98220724	False	False
Ppp1r1b	chr11	98238980	98239480	False	False
Stard3	chr11	98248944	98249444	True	True
Tcap	chr11	98274387	98274887	False	False
Pnmt	chr11	98277288	98277788	False	False
Pgap3	chr11	98291066	98291566	False	True
Erbb2	chr11	98303046	98303546	False	True
Mien1	chr11	98329567	98330067	True	False
Grb7	chr11	98337410	98337910	False	False
Ikzf3	chr11	98436376	98436876	False	False
Zpbp2	chr11	98441706	98442206	False	False
Ormdl3	chr11	98477944	98478444	False	True
Lrrc3c	chr11	98488867	98489367	False	False
Gsdma3	chr11	98516936	98517436	False	False
Gsdma2	chr11	98537335	98537835	False	False
Gsdma	chr11	98554927	98555427	False	False
Psmd3	chr11	98573130	98573630	True	True
Csf3	chr11	98591839	98592339	False	True
Med24	chr11	98620011	98620511	True	False
Thra	chr11	98632387	98632887	False	False
Nr1d1	chr11	98665909	98666409	False	True
Msl1	chr11	98686092	98686592	False	False
Casc3	chr11	98695481	98695981	False	False
Rapgefl1	chr11	98727361	98727861	False	False
Wipf2	chr11	98754214	98754714	True	True
Cdc6	chr11	98798377	98798877	False	True
Rara	chr11	98818394	98818894	False	False
Gjd3	chr11	98873592	98874092	False	False
Top2a	chr11	98914765	98915265	False	False
Igfbp4	chr11	98937887	98938387	False	False
Tns4	chr11	98979882	98980382	False	False
Ccr7	chr11	99045653	99046153	False	False
Smarce1	chr11	99121593	99122093	False	True
Krt222	chr11	99134643	99135143	False	False
Krt24	chr11	99175838	99176338	False	False
Krt25	chr11	99213527	99214027	False	False
Krt26	chr11	99228541	99229041	False	False
Krt27	chr11	99241680	99242180	False	False
Krt28	chr11	99265479	99265979	False	False
Krt10	chr11	99279940	99280440	False	False
Krt12	chr11	99312835	99313335	False	True
Krt20	chr11	99328726	99329226	False	True
Krt23	chr11	99383713	99384213	False	False
Krt39	chr11	99411914	99412414	False	False
Krt40	chr11	99433734	99434234	False	False
Krtap3-3	chr11	99441441	99441941	False	False
Krtap3-2	chr11	99447429	99447929	False	False
Gm11939	chr11	99450042	99450542	False	False
Krtap3-1	chr11	99457206	99457706	False	False
Krtap1-5	chr11	99471592	99472092	False	False
Krtap1-4	chr11	99474230	99474730	False	False
Krtap1-3	chr11	99481915	99482415	False	False
Krtap9-3	chr11	99488681	99489181	False	False
Gm11938	chr11	99493884	99494384	False	False
Gm11937	chr11	99500765	99501265	False	False
Krtap2-4	chr11	99505422	99505922	False	False
Gm11562	chr11	99511011	99511511	False	False
Krtap4-1	chr11	99518814	99519314	False	False
Krtap4-2	chr11	99525660	99526160	False	False
Krtap4-7	chr11	99534665	99535165	False	False
Gm11555	chr11	99540812	99541312	False	False
Gm11563	chr11	99549536	99550036	False	False
Krtap4-6	chr11	99556536	99557036	False	False
Gm14190	chr11	99581316	99581816	False	False
Gm14180	chr11	99624866	99625366	False	False
Gm11595	chr11	99663489	99663989	False	False
Krtap4-8	chr11	99671280	99671780	False	False
Krtap4-9	chr11	99675776	99676276	False	False
Gm11596	chr11	99684043	99684543	False	False
Gm11569	chr11	99689508	99690008	False	False
Gm11554	chr11	99695022	99695522	False	False
Krtap4-13	chr11	99700468	99700968	False	False
Gm11564	chr11	99706242	99706742	False	False
2300003K06Rik	chr11	99728642	99729142	False	False
Krtap4-16	chr11	99742184	99742684	False	False
Gm11568	chr11	99748493	99748993	False	False
Gm11559	chr11	99755052	99755552	False	False
Krtap9-1	chr11	99763965	99764465	False	False
Gm11567	chr11	99769763	99770263	False	False
Krtap31-1	chr11	99798496	99798996	False	False
Gm11565	chr11	99805327	99805827	False	False
Krtap31-2	chr11	99826867	99827367	False	False
Krtap9-5	chr11	99839051	99839551	False	False
Krtap29-1	chr11	99869629	99870129	False	False
Krtap16-1	chr11	99877173	99877673	False	False
Krtap17-1	chr11	99884570	99885070	False	False
Krt33a	chr11	99906788	99907288	False	False
Krt33b	chr11	99920444	99920944	False	False
Krt34	chr11	99932130	99932630	False	False
Krt31	chr11	99941127	99941627	False	False
Krt32	chr11	99978850	99979350	False	False
Krt35	chr11	99986817	99987317	False	False
Krt36	chr11	99996202	99996702	False	False
Krt13	chr11	100012142	100012642	False	False
Krt15	chr11	100026504	100027004	False	False
Krt19	chr11	100039241	100039741	False	False
Krt9	chr11	100083822	100084322	False	False
Krt14	chr11	100098124	100098624	False	False
Krt16	chr11	100139478	100139978	False	False
Krt17	chr11	100151605	100152105	False	False
Krt42	chr11	100160447	100160947	False	False
Eif1	chr11	100210461	100210961	False	False
Gast	chr11	100224983	100225483	False	False
Hap1	chr11	100246704	100247204	False	False
Jup	chr11	100288325	100288825	False	False
P3h4	chr11	100305412	100305912	False	False
Fkbp10	chr11	100306273	100306773	False	False
Nt5c3b	chr11	100332384	100332884	False	False
Klhl10	chr11	100332493	100332993	False	True
Klhl11	chr11	100363317	100363817	False	True
Acly	chr11	100418576	100419076	False	False
Odad4	chr11	100436270	100436770	False	True
Cnp	chr11	100466467	100466967	False	True
Nkiras2	chr11	100509820	100510320	False	True
Dnajc7	chr11	100510744	100511244	True	True
Zfp385c	chr11	100583031	100583531	False	False
Dhx58	chr11	100594847	100595347	False	True
Kat2a	chr11	100603041	100603541	False	True
Hspb9	chr11	100604498	100604998	False	False
Rab5c	chr11	100628791	100629291	True	True
Kcnh4	chr11	100650518	100651018	False	False
Hcrt	chr11	100653504	100654004	False	False
Ghdc	chr11	100661533	100662033	False	False
Stat5b	chr11	100741300	100741800	False	True
Stat5a	chr11	100749927	100750427	False	False
Stat3	chr11	100829980	100830480	False	False
Cavin1	chr11	100861463	100861963	False	False
Atp6v0a1	chr11	100900028	100900528	False	True
Naglu	chr11	100960588	100961088	True	True
Hsd17b1	chr11	100968987	100969487	False	False
Coasy	chr11	100973141	100973641	True	True
Mlx	chr11	100977853	100978353	True	True
Psmc3ip	chr11	100986012	100986512	False	True
Retreg3	chr11	101010469	101010969	True	True
Tubg1	chr11	101010514	101011014	True	False
Tubg2	chr11	101046483	101046983	False	False
Plekhh3	chr11	101061927	101062427	False	False
Ccr10	chr11	101066019	101066519	False	False
Cntnap1	chr11	101066617	101067117	False	False
Ezh1	chr11	101117039	101117539	False	False
Ramp2	chr11	101137143	101137643	False	False
Vps25	chr11	101144283	101144783	False	True
Wnk4	chr11	101151143	101151643	False	False
Coa3	chr11	101169690	101170190	False	True
Cntd1	chr11	101176631	101177131	False	True
Becn1	chr11	101192862	101193362	True	True
Psme3	chr11	101206789	101207289	True	True
Aoc2	chr11	101215639	101216139	False	False
Aoc3	chr11	101221645	101222145	False	False
G6pc1	chr11	101258137	101258637	False	False
Aarsd1	chr11	101308191	101308691	False	True
Ptges3l	chr11	101315245	101315745	False	False
Gm27029	chr11	101315372	101315872	False	False
Rundc1	chr11	101315661	101316161	True	True
Rpl27	chr11	101332874	101333374	False	True
Ifi35	chr11	101338983	101339483	False	False
Rnd2	chr11	101355575	101356075	False	False
Vat1	chr11	101356806	101357306	False	False
Brca1	chr11	101442455	101442955	False	True
Nbr1	chr11	101443458	101443958	True	True
Tmem106a	chr11	101472818	101473318	False	False
Ccdc200	chr11	101489832	101490332	False	False
Rdm1	chr11	101518518	101519018	False	False
Arl4d	chr11	101556117	101556617	False	False
Dhx8	chr11	101623526	101624026	True	True
Etv4	chr11	101675947	101676447	False	False
Meox1	chr11	101784950	101785450	False	False
Sost	chr11	101857591	101858091	False	False
Cfap97d1	chr11	101874855	101875355	False	False
Dusp3	chr11	101875327	101875827	False	False
Mpp3	chr11	101919037	101919537	False	False
Cd300lg	chr11	101932085	101932585	False	False
Mpp2	chr11	101979091	101979591	False	False
Ppy	chr11	101991895	101992395	False	False
Pyy	chr11	101998408	101998908	False	False
Nags	chr11	102036089	102036589	False	False
Tmem101	chr11	102046980	102047480	True	True
Lsm12	chr11	102075872	102076372	True	False
G6pc3	chr11	102080196	102080696	True	True
Hdac5	chr11	102120712	102121212	False	True
Hrob	chr11	102139458	102139958	False	True
Asb16	chr11	102159319	102159819	False	False
Tmub2	chr11	102175507	102176007	True	True
Atxn7l3	chr11	102187207	102187707	False	False
Ubtf	chr11	102209672	102210172	True	False
Slc4a1	chr11	102255856	102256356	False	False
Rundc3a	chr11	102283979	102284479	False	False
Slc25a39	chr11	102298120	102298620	False	True
Grn	chr11	102320891	102321391	False	True
Fam171a2	chr11	102338258	102338758	False	False
Itga2b	chr11	102360459	102360959	False	False
Gpatch8	chr11	102446775	102447275	True	True
Fzd2	chr11	102494972	102495472	False	False
Meioc	chr11	102556164	102556664	False	False
Ccdc43	chr11	102588358	102588858	True	True
Adam11	chr11	102652015	102652515	False	False
Gjc1	chr11	102710276	102710776	False	False
Higd1b	chr11	102726425	102726925	False	True
Eftud2	chr11	102771561	102772061	True	True
Ccdc103	chr11	102771780	102772280	False	True
Fam187a	chr11	102775745	102776245	False	False
Gfap	chr11	102787707	102788207	False	False
Kif18b	chr11	102815700	102816200	False	True
C1ql1	chr11	102837264	102837764	False	False
Dcakd	chr11	102918880	102919380	True	True
Nmt1	chr11	102918922	102919422	False	True
Plcd3	chr11	102992234	102992734	False	False
Acbd4	chr11	102992258	102992758	False	False
Hexim1	chr11	103006807	103007307	False	True
Hexim2	chr11	103023921	103024421	False	True
Fmnl1	chr11	103061683	103062183	False	False
Efcab15	chr11	103099124	103099624	False	False
Spata32	chr11	103109008	103109508	False	False
Map3k14	chr11	103158048	103158548	False	False
Arhgap27	chr11	103254268	103254768	False	True
Plekhm1	chr11	103303263	103303763	False	True
Lrrc37a	chr11	103395173	103395673	False	False
Lrrc37	chr11	103511716	103512216	False	False
Lyzl6	chr11	103529466	103529966	False	False
Rprml	chr11	103540146	103540646	False	False
Gosr2	chr11	103588474	103588974	True	True
Wnt9b	chr11	103640397	103640897	False	False
Wnt3	chr11	103664726	103665226	False	False
Nsf	chr11	103844632	103845132	False	False
Arf2	chr11	103857315	103857815	False	False
Crhr1	chr11	104023431	104023931	False	False
Sppl2c	chr11	104076903	104077403	False	False
Mapt	chr11	104121966	104122466	False	False
Kansl1	chr11	104359437	104359937	False	False
Cdc27	chr11	104441059	104441559	True	True
Myl4	chr11	104441239	104441739	False	False
Itgb3	chr11	104498576	104499076	False	False
Gm11639	chr11	104576283	104576783	False	False
Efcab3	chr11	104957414	104957914	False	False
Mettl2	chr11	105017001	105017501	False	True
Tlk2	chr11	105069383	105069883	False	True
Mrc2	chr11	105183222	105183722	False	False
Marchf10	chr11	105299283	105299783	False	True
Tanc2	chr11	105480567	105481067	False	False
Cyb561	chr11	105843912	105844412	False	True
