TargetGene	gene_chr	gene_tss	gene_tss500bp	is_ubiquitous_uniform	P2PromoterClass
Cops3	chr11	59839588	59840088	False	True
Med9	chr11	59947956	59948456	True	True
Rasd1	chr11	59964694	59965194	False	False
Pemt	chr11	60046231	60046731	False	True
Rai1	chr11	60104763	60105263	True	True
Srebf1	chr11	60220354	60220854	False	False
Tom1l2	chr11	60352655	60353155	False	False
Drc3	chr11	60353079	60353579	False	False
Atpaf2	chr11	60416801	60417301	True	True
Gid4	chr11	60416895	60417395	False	True
Drg2	chr11	60454341	60454841	True	True
Myo15	chr11	60469089	60469589	False	False
Alkbh5	chr11	60537728	60538228	True	True
Llgl1	chr11	60699473	60699973	False	False
Flii	chr11	60727013	60727513	True	True
Mief2	chr11	60728148	60728648	False	False
Top3a	chr11	60777115	60777615	True	True
Smcr8	chr11	60777274	60777774	True	True
Shmt1	chr11	60806771	60807271	False	False
Dhrs7b	chr11	60830429	60830929	True	True
Tmem11	chr11	60879022	60879522	True	True
Natd1	chr11	60913562	60914062	False	False
Map2k3	chr11	60931783	60932283	False	False
Kcnj12	chr11	61065554	61066054	False	False
Tnfrsf13b	chr11	61126505	61127005	False	False
Usp22	chr11	61174805	61175305	True	False
Aldh3a1	chr11	61208371	61208871	False	False
Aldh3a2	chr11	61266935	61267435	False	False
Slc47a2	chr11	61342600	61343100	False	False
Slc47a1	chr11	61377831	61378331	False	False
Rnf112	chr11	61453856	61454356	False	False
Mfap4	chr11	61485181	61485681	False	False
Mapk7	chr11	61494046	61494546	False	True
B9d1	chr11	61504894	61505394	False	True
Epn2	chr11	61579435	61579935	False	False
Grap	chr11	61653015	61653515	False	False
Fam83g	chr11	61684169	61684669	False	False
Slc5a10	chr11	61720576	61721076	False	False
Prpsap2	chr11	61761812	61762312	True	True
Ulk2	chr11	61854823	61855323	False	False
Akap10	chr11	61930002	61930502	False	False
Specc1	chr11	61956565	61957065	False	True
Adora2b	chr11	62248734	62249234	False	False
Zswim7	chr11	62281125	62281625	False	True
Ttc19	chr11	62283424	62283924	False	False
Ncor1	chr11	62457082	62457582	False	True
Pigl	chr11	62458210	62458710	False	True
Cenpv	chr11	62539011	62539511	False	True
Ubb	chr11	62550921	62551421	False	True
Trpv2	chr11	62574288	62574788	False	False
Lrrc75a	chr11	62648273	62648773	False	False
Mmgt2	chr11	62649199	62649699	False	False
Zfp287	chr11	62731635	62732135	False	False
Gm10428	chr11	62752850	62753350	False	False
Zfp286	chr11	62789171	62789671	False	True
Trim16	chr11	62820003	62820503	False	True
Fbxw10	chr11	62846882	62847382	False	False
Tvp23b	chr11	62883412	62883912	False	True
Cdrt4	chr11	62950943	62951443	False	False
Tekt3	chr11	63061404	63061904	False	False
Pmp22	chr11	63128732	63129232	False	True
Hs3st3b1	chr11	63922040	63922540	False	False
Cox10	chr11	64079216	64079716	False	True
Hs3st3a1	chr11	64435082	64435582	False	False
Elac2	chr11	64978788	64979288	True	True
1700086D15Rik	chr11	65159641	65160141	False	False
Arhgap44	chr11	65162711	65163211	False	False
Myocd	chr11	65269691	65270191	False	False
Map2k4	chr11	65788047	65788547	False	False
Zkscan6	chr11	65806925	65807425	False	True
Dnah9	chr11	66004945	66005445	False	False
Shisa6	chr11	66525545	66526045	False	False
Pirt	chr11	66911731	66912231	False	False
Tmem238l	chr11	66956388	66956888	False	False
Tmem220	chr11	67024904	67025404	False	False
Adprm	chr11	67052344	67052844	False	True
Sco1	chr11	67052420	67052920	True	True
Myh3	chr11	67078050	67078550	False	False
Myh2	chr11	67170970	67171470	False	False
Myh1	chr11	67199802	67200302	False	False
Myh4	chr11	67237779	67238279	False	False
Myh8	chr11	67276874	67277374	False	False
Myh13	chr11	67364535	67365035	False	False
Gas7	chr11	67454841	67455341	False	False
Rcvrn	chr11	67695076	67695576	False	False
Glp2r	chr11	67757453	67757953	False	False
Gsg1l2	chr11	67774358	67774858	False	False
Dhrs7c	chr11	67798037	67798537	False	False
Usp43	chr11	67921903	67922403	False	False
Cfap52	chr11	67965392	67965892	False	False
Stx8	chr11	67965943	67966443	False	True
Ntn1	chr11	68400573	68401073	False	False
Pik3r5	chr11	68431871	68432371	False	False
Pik3r6	chr11	68502769	68503269	False	False
Mfsd6l	chr11	68555936	68556436	False	False
Ccdc42	chr11	68586771	68587271	False	False
Myh10	chr11	68692066	68692566	False	False
Ndel1	chr11	68871608	68872108	False	False
Rnf222	chr11	68888303	68888803	False	False
Rpl26	chr11	68902984	68903484	True	True
Odf4	chr11	68926831	68927331	False	False
Arhgef15	chr11	68957230	68957730	False	False
Slc25a35	chr11	68967898	68968398	False	False
Rangrf	chr11	68974935	68975435	True	False
Pfas	chr11	69008210	69008710	False	True
Ctc1	chr11	69015661	69016161	False	True
Aurkb	chr11	69045397	69045897	False	True
Borcs6	chr11	69059467	69059967	False	True
Tmem107	chr11	69070561	69071061	True	False
Vamp2	chr11	69088240	69088740	False	True
Per1	chr11	69094967	69095467	False	False
Hes7	chr11	69120154	69120654	False	False
Aloxe3	chr11	69125646	69126146	False	False
Alox12b	chr11	69156739	69157239	False	False
Alox8	chr11	69197559	69198059	False	False
Gucy2e	chr11	69236772	69237272	False	False
Cntrob	chr11	69323525	69324025	False	True
Trappc1	chr11	69323730	69324230	True	True
Kcnab3	chr11	69326008	69326508	False	False
Rnf227	chr11	69340211	69340711	False	False
Chd3	chr11	69369156	69369656	False	False
Cyb5d1	chr11	69395381	69395881	False	True
Naa38	chr11	69395397	69395897	True	True
Tmem88	chr11	69397984	69398484	False	False
Kdm6b	chr11	69413425	69413925	False	False
Dnah2	chr11	69544306	69544806	False	False
Efnb3	chr11	69559955	69560455	False	False
Wrap53	chr11	69579074	69579574	True	True
Trp53	chr11	69580109	69580609	True	True
Atp1b2	chr11	69605692	69606192	False	True
Shbg	chr11	69617655	69618155	False	False
Sat2	chr11	69621774	69622274	True	False
Fxr2	chr11	69632740	69633240	True	False
Sox15	chr11	69655064	69655564	False	False
Mpdu1	chr11	69662392	69662892	True	True
Cd68	chr11	69665903	69666403	False	False
Eif4a1	chr11	69672067	69672567	True	True
Senp3	chr11	69681834	69682334	False	True
Tnfsf13	chr11	69685534	69686034	False	False
Tnfsf12	chr11	69695599	69696099	False	False
Tnfsfm13	chr11	69695848	69696348	False	False
Polr2a	chr11	69758387	69758887	False	False
Slc35g3	chr11	69761718	69762218	False	False
Zbtb4	chr11	69765672	69766172	True	False
Chrnb1	chr11	69795693	69796193	False	False
Fgf11	chr11	69801607	69802107	False	False
Tmem102	chr11	69805374	69805874	False	False
Gm39566	chr11	69815048	69815548	False	False
Spem2	chr11	69818215	69818715	False	False
Spem1	chr11	69821930	69822430	False	False
Nlgn2	chr11	69837534	69838034	False	False
Tmem256	chr11	69838264	69838764	False	False
Plscr3	chr11	69846126	69846626	False	False
Tnk1	chr11	69858480	69858980	False	False
Tmem95	chr11	69877803	69878303	False	False
Kctd11	chr11	69881156	69881656	False	False
Acap1	chr11	69895289	69895789	False	False
2810408A11Rik	chr11	69900689	69901189	False	False
Neurl4	chr11	69900822	69901322	False	False
Gps2	chr11	69913638	69914138	True	True
Eif5a	chr11	69921708	69922208	False	True
Ybx2	chr11	69935546	69936046	False	False
Slc2a4	chr11	69947925	69948425	False	False
Cldn7	chr11	69964585	69965085	False	False
Ctdnep1	chr11	69980906	69981406	True	True
Elp5	chr11	69981002	69981502	False	True
Gabarap	chr11	69990893	69991393	False	False
Phf23	chr11	69995527	69996027	False	False
Dvl2	chr11	70000367	70000867	True	False
Acadvl	chr11	70015158	70015658	False	False
Dlg4	chr11	70018191	70018691	False	False
Asgr1	chr11	70053835	70054335	False	False
Asgr2	chr11	70092394	70092894	False	False
Mgl2	chr11	70130079	70130579	False	False
Clec10a	chr11	70155947	70156447	False	False
Slc16a11	chr11	70212502	70213002	False	False
Slc16a13	chr11	70220744	70221244	False	True
Bcl6b	chr11	70229489	70229989	False	False
0610010K14Rik	chr11	70237664	70238164	True	True
Gm21988	chr11	70239580	70240080	False	False
Rnasek	chr11	70239592	70240092	False	False
Alox12	chr11	70255103	70255603	False	False
Alox12e	chr11	70322378	70322878	False	False
Alox15	chr11	70351781	70352281	False	False
Pelp1	chr11	70409778	70410278	False	True
Arrb2	chr11	70432395	70432895	False	False
Med11	chr11	70451669	70452169	True	True
Zmynd15	chr11	70459183	70459683	False	False
Cxcl16	chr11	70459734	70460234	False	False
Tm4sf5	chr11	70504994	70505494	False	False
Vmo1	chr11	70514366	70514866	False	False
Gltpd2	chr11	70518946	70519446	False	False
Psmb6	chr11	70525136	70525636	True	True
Gm40193	chr11	70532689	70533189	False	False
Pld2	chr11	70540056	70540556	False	False
Mink1	chr11	70562648	70563148	False	False
4930544D05Rik	chr11	70615598	70616098	False	False
Chrne	chr11	70618966	70619466	False	False
Gp1ba	chr11	70638894	70639394	False	False
Slc25a11	chr11	70646808	70647308	True	True
Rnf167	chr11	70647037	70647537	True	True
Pfn1	chr11	70654394	70654894	True	False
Eno3	chr11	70660523	70661023	False	False
Spag7	chr11	70669166	70669666	True	True
Camta2	chr11	70687855	70688355	False	True
Inca1	chr11	70699905	70700405	False	False
Kif1c	chr11	70700298	70700798	False	False
Zfp3	chr11	70763959	70764459	False	False
Scimp	chr11	70812336	70812836	False	False
Rabep1	chr11	70844675	70845175	False	True
Nup88	chr11	70969709	70970209	True	True
Rpain	chr11	70969963	70970463	True	True
C1qbp	chr11	70982776	70983276	True	True
Dhx33	chr11	71004170	71004670	True	True
Derl2	chr11	71018992	71019492	True	True
Mis12	chr11	71019361	71019861	False	True
6330403K07Rik	chr11	71033263	71033763	False	False
Nlrp1a	chr11	71142116	71142616	False	False
Nlrp1b	chr11	71230483	71230983	False	False
Wscd1	chr11	71750435	71750935	False	False
Aipl1	chr11	72037239	72037739	False	False
Pimreg	chr11	72042205	72042705	False	False
Pitpnm3	chr11	72135528	72136028	False	False
4933427D14Rik	chr11	72155053	72155553	False	True
Gm43951	chr11	72206776	72207276	False	False
Txndc17	chr11	72207297	72207797	False	True
4930563E22Rik	chr11	72214922	72215422	False	True
Med31	chr11	72215342	72215842	True	True
Slc13a5	chr11	72266409	72266909	False	False
Xaf1	chr11	72301380	72301880	False	False
Fbxo39	chr11	72314194	72314694	False	False
Tekt1	chr11	72362192	72362692	False	False
Smtnl2	chr11	72411461	72411961	False	False
Ggt6	chr11	72435364	72435864	False	False
Mybbp1a	chr11	72441105	72441605	False	True
Spns2	chr11	72489654	72490154	False	False
Spns3	chr11	72550256	72550756	False	False
Ube2g1	chr11	72607033	72607533	True	True
Ankfy1	chr11	72689756	72690256	True	True
Cyb5d2	chr11	72795892	72796392	True	True
Zzef1	chr11	72796004	72796504	False	True
Atp2a3	chr11	72960919	72961419	False	False
P2rx1	chr11	72998853	72999353	False	False
Camkk1	chr11	73018758	73019258	False	False
Ncbp3	chr11	73047533	73048033	False	True
Itgae	chr11	73090333	73090833	True	False
Haspin	chr11	73138044	73138544	False	True
P2rx5	chr11	73160171	73160671	False	False
Emc6	chr11	73176787	73177287	False	True
Tax1bp3	chr11	73177001	73177501	False	True
Ctns	chr11	73198792	73199292	False	True
Shpk	chr11	73199210	73199710	True	True
Trpv1	chr11	73234042	73234542	False	False
Trpv3	chr11	73267138	73267638	False	False
Aspa	chr11	73329346	73329846	False	False
Gm49340	chr11	73329491	73329991	False	False
Spata22	chr11	73329491	73329991	False	False
Olfr20	chr11	73350533	73351033	False	False
Olfr376	chr11	73370996	73371496	False	False
Olfr1	chr11	73399364	73399864	False	False
Olfr378	chr11	73428227	73428727	False	False
Olfr380	chr11	73457258	73457758	False	False
Olfr381	chr11	73491353	73491853	False	False
Olfr382	chr11	73516947	73517447	False	False
Olfr385	chr11	73592758	73593258	False	False
Olfr384	chr11	73598344	73598844	False	False
Zfp735	chr11	73688528	73689028	False	False
Olfr389	chr11	73780463	73780963	False	False
Olfr390	chr11	73782714	73783214	False	False
Olfr391	chr11	73802802	73803302	False	False
Olfr392	chr11	73816799	73817299	False	False
Olfr393	chr11	73851204	73851704	False	False
Olfr394	chr11	73890521	73891021	False	False
Olfr395	chr11	73909049	73909549	False	False
Olfr23	chr11	73936427	73936927	False	False
Olfr397	chr11	73960567	73961067	False	False
Olfr398	chr11	73990157	73990657	False	False
Olfr139	chr11	74056301	74056801	False	False
Olfr399	chr11	74056365	74056865	False	False
Zfp616	chr11	74069705	74070205	False	False
Olfr401	chr11	74113462	74113962	False	False
Olfr402	chr11	74153279	74153779	False	False
Olfr403	chr11	74185999	74186499	False	False
Olfr43	chr11	74211129	74211629	False	False
Olfr406	chr11	74259558	74260058	False	False
Olfr59	chr11	74283486	74283986	False	False
Olfr410	chr11	74337781	74338281	False	False
Olfr411	chr11	74352400	74352900	False	False
Olfr412	chr11	74361819	74362319	False	False
Rap1gap2	chr11	74610665	74611165	False	False
Ccdc92b	chr11	74619355	74619855	False	False
Cluh	chr11	74649265	74649765	False	True
Pafah1b1	chr11	74724420	74724920	False	True
Mettl16	chr11	74770580	74771080	True	True
Mnt	chr11	74830670	74831170	True	True
Sgsm2	chr11	74896810	74897310	False	False
Tsr1	chr11	74897828	74898328	True	False
Srr	chr11	74925425	74925925	False	True
Smg6	chr11	74925573	74926073	False	True
Hic1	chr11	75169269	75169769	False	False
Ovca2	chr11	75178585	75179085	True	True
Dph1	chr11	75190269	75190769	True	True
Rtn4rl1	chr11	75193533	75194033	False	False
Rpa1	chr11	75348074	75348574	False	True
Smyd4	chr11	75348183	75348683	False	True
Serpinf1	chr11	75422451	75422951	False	True
Serpinf2	chr11	75438650	75439150	False	False
Wdr81	chr11	75454188	75454688	False	True
Tlcd2	chr11	75461465	75461965	False	False
Prpf8	chr11	75486605	75487105	True	True
Rilp	chr11	75509844	75510344	False	False
Scarf1	chr11	75513291	75513791	False	False
Slc43a2	chr11	75531448	75531948	False	True
Pitpna	chr11	75587847	75588347	False	False
Inpp5k	chr11	75630738	75631238	False	True
Myo1c	chr11	75650254	75650754	False	False
Crk	chr11	75679034	75679534	False	True
Ywhae	chr11	75732619	75733119	False	True
Doc2b	chr11	75795799	75796299	False	False
Rph3al	chr11	75937488	75937988	False	False
1700016K19Rik	chr11	75999662	76000162	False	False
Rflnb	chr11	76027532	76028032	False	False
Vps53	chr11	76179397	76179897	False	True
Fam57a	chr11	76179421	76179921	False	False
Dbil5	chr11	76217358	76217858	False	False
Gemin4	chr11	76217414	76217914	True	False
Glod4	chr11	76243413	76243913	True	True
Mrm3	chr11	76243465	76243965	False	True
Nxn	chr11	76398890	76399390	False	True
Timm22	chr11	76406893	76407393	True	True
Abr	chr11	76493679	76494179	False	False
Bhlha9	chr11	76672220	76672720	False	False
Trarg1	chr11	76679558	76680058	False	False
Gosr1	chr11	76763329	76763829	True	True
Cpd	chr11	76846768	76847268	False	False
Tmigd1	chr11	76901909	76902409	False	False
Blmh	chr11	76924559	76925059	True	False
Slc6a4	chr11	76998353	76998853	False	False
Nsrp1	chr11	77078185	77078685	False	True
Efcab5	chr11	77188718	77189218	False	True
Ssh2	chr11	77216037	77216537	False	True
Coro6	chr11	77462161	77462661	False	False
Ankrd13b	chr11	77489416	77489916	False	False
Git1	chr11	77493312	77493812	True	False
Trp53i13	chr11	77515481	77515981	False	False
Abhd15	chr11	77515734	77516234	False	False
Taok1	chr11	77585256	77585756	False	False
Nufip2	chr11	77685922	77686422	False	True
Cryba1	chr11	77725033	77725533	False	False
Gm10277	chr11	77787497	77787997	False	False
Myo18a	chr11	77824304	77824804	True	False
Pipox	chr11	77893846	77894346	False	False
Sez6	chr11	77930550	77931050	False	False
Phf12	chr11	77982552	77983052	False	True
Dhrs13	chr11	78032030	78032530	False	True
Flot2	chr11	78037681	78038181	False	False
Eral1	chr11	78080133	78080633	True	True
Fam222b	chr11	78094410	78094910	False	True
Traf4	chr11	78165339	78165839	False	False
Nek8	chr11	78176425	78176925	False	False
Tlcd1	chr11	78176461	78176961	False	False
Rpl23a	chr11	78183334	78183834	False	False
Rab34	chr11	78188180	78188680	False	True
Proca1	chr11	78193142	78193642	False	False
Supt6	chr11	78245737	78246237	False	True
Sdf2	chr11	78250171	78250671	True	True
2610507B11Rik	chr11	78261502	78262002	True	True
Rskr	chr11	78290642	78291142	False	False
Spag5	chr11	78301279	78301779	False	True
Aldoc	chr11	78322718	78323218	False	False
Pigs	chr11	78328165	78328665	True	False
Unc119	chr11	78343232	78343732	False	False
Foxn1	chr11	78386308	78386808	False	False
Slc13a2	chr11	78421967	78422467	False	True
Slc46a1	chr11	78465447	78465947	False	False
Sarm1	chr11	78497208	78497708	True	False
Vtn	chr11	78498870	78499370	False	False
Sebox	chr11	78503197	78503697	False	False
Tmem199	chr11	78511922	78512422	True	True
Poldip2	chr11	78511943	78512443	False	True
Tnfaip1	chr11	78536082	78536582	True	True
Ift20	chr11	78536111	78536611	False	True
Tmem97	chr11	78550527	78551027	False	True
Nlk	chr11	78697123	78697623	False	False
Ccnq	chr11	78751479	78751979	False	False
Lyrm9	chr11	78826334	78826834	False	False
Nos2	chr11	78920537	78921037	False	False
Lgals9	chr11	78984696	78985196	False	False
Ksr1	chr11	79146157	79146657	False	False
Wsb1	chr11	79254421	79254921	False	True
Nf1	chr11	79339575	79340075	False	True
Omg	chr11	79503834	79504334	False	False
Evi2b	chr11	79523512	79524012	False	True
Evi2a	chr11	79527525	79528025	False	True
Evi2	chr11	79530309	79530809	False	False
Rab11fip4	chr11	79590962	79591462	False	False
Utp6	chr11	79962129	79962629	True	True
Suz12	chr11	79992856	79993356	False	False
Crlf3	chr11	80080741	80081241	False	True
Atad5	chr11	80089150	80089650	False	True
Tefm	chr11	80141925	80142425	True	True
Adap2	chr11	80153855	80154355	False	False
Rnf135	chr11	80183601	80184101	False	False
Rhot1	chr11	80208834	80209334	False	False
Rhbdl3	chr11	80300662	80301162	False	False
5730455P16Rik	chr11	80377784	80378284	False	True
Zfp207	chr11	80383029	80383529	True	True
Psmd11	chr11	80428375	80428875	False	True
Cdk5r1	chr11	80476773	80477273	False	False
Myo1d	chr11	80779775	80780275	False	False
Tmem98	chr11	80809925	80810425	False	False
Spaca3	chr11	80858115	80858615	False	False
5530401A14Rik	chr11	81860429	81860929	False	False
Asic2	chr11	81968207	81968707	False	False
Ccl2	chr11	82035321	82035821	False	False
Gm17268	chr11	82038312	82038812	False	False
Ccl7	chr11	82045462	82045962	False	False
Ccl11	chr11	82057573	82058073	False	False
Ccl12	chr11	82101595	82102095	False	False
Ccl8	chr11	82114935	82115435	False	False
Ccl1	chr11	82305440	82305940	False	False
Tmem132e	chr11	82388650	82389150	False	False
Cct6b	chr11	82764071	82764571	False	True
Zfp830	chr11	82764095	82764595	False	True
Lig3	chr11	82798099	82798599	True	True
Rffl	chr11	82845842	82846342	False	True
Rad51d	chr11	82890339	82890839	False	False
Fndc8	chr11	82891874	82892374	False	False
Nle1	chr11	82908161	82908661	False	True
Unc45b	chr11	82910300	82910800	False	False
